0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1.55945	-0.138501	1.81209	0.0474826
1.52202	-0.134468	2.6321	-0.268894	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339	3.89093	-0.134166	4.19528	0.218461
1.55233	0.0401875	2.38333	0.0637253	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339	6.86352	0.416817	6.43926	0.472879
3.89208	-0.127233	2.30241	-0.398499	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323	9.07733	0.593211	8.89749	0.886982
3.95171	0.181086	2.41419	0.143874	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323	11.5756	1.6669	11.4447	1.42958
6.85063	0.414143	3.31468	0.322214	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847	13.5921	2.31191	13.6572	1.99915
6.6879	0.414881	2.65776	0.207594	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847	16.6456	2.903	16.282	2.84648
9.08428	0.594063	2.1722	0.150778	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526	19.0106	3.70555	19.363	3.87122
9.09392	0.778606	2.3896	0.30474	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526	21.3312	4.73205	21.6213	4.74762
11.5732	1.64991	2.55614	1.4377	11.5756	1.6669	11.3468	1.427	2.49328	0.600781	24.0787	5.56967	24.5601	5.92334
11.5449	1.27752	2.49024	0.386719	11.4447	1.42958	11.3468	1.427	2.49328	0.600781	26.6052	6.96102	26.5419	6.90075
13.6036	2.29305	1.68849	1.64418	13.5921	2.31191	13.827	2.08E+00	2.5429	0.724947	29.5864	8.08789	29.4716	8.24519
13.7043	1.8469	2.26496	0.444801	13.6572	1.99915	13.827	2.07905	2.5429	0.724947	31.9416	9.88017	31.7928	9.49891
16.6281	2.8852	3.48887	1.63162	16.6456	2.903	16.3554	2.85243	2.58284	0.844365	34.6157	10.6988	35.0599	10.9953
16.4846	2.60588	2.89564	0.590687	16.282	2.84648	16.3554	2.85243	2.58284	0.844365	37.1404	12.0883	37.4973	12.2943
19.0202	3.69073	2.22672	1.57888	19.0106	3.70555	18.923	3.74161	2.61382	0.95648	40.3285	13.4666	39.9009	13.6243
19.0987	3.54917	2.42204	0.651825	19.363	3.87122	18.923	3.74161	2.61382	0.95648	42.7664	14.8294	42.5714	14.9817
21.3361	4.71659	2.07905	1.68287	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891	45.3572	16.5524	45.649	16.5213
21.4537	4.49346	2.56358	0.727644	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891	48.1541	17.2835	47.9331	17.5349
24.0771	5.55952	2.67477	1.40439	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953	50.6228	19.0721	50.5737	18.7834
24.1879	5.60974	2.95062	0.879112	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953	53.7268	19.8982	53.5277	19.862
26.6191	6.94727	1.98556	1.79582	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647	56.0322	21.0923	55.867	20.985
26.7075	6.68917	2.59678	0.855427	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647	58.6632	21.7821	58.5799	21.9815
29.5791	8.07207	3.10727	1.91022	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822	60.8722	22.7876	60.7648	22.6398
29.538	7.92344	2.94459	0.969582	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822	63.3821	23.4069	63.7478	23.7442
31.9556	9.85142	1.96559	2.88611	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358	66.3403	23.9959	65.8838	23.9541
32.0096	9.19273	2.4366	0.95285	31.7928	9.49891	32.0955	9.56901	2.67105	1.33358	68.262	24.3582	68.6759	24.6059
34.6113	10.6827	2.74326	2.02692	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617	70.8275	24.8844	70.7403	24.6728
34.693	10.6045	2.86829	1.08978	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617	72.8923	24.7135	73.0732	25.0343
37.1513	12.0769	2.10663	1.85482	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209	75.0021	25.2595	74.9748	25.1377
37.2913	11.995	2.67883	1.09324	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209	77.1225	24.9297	77.1386	25.2948
40.3192	13.4556	3.32733	1.82774	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459	79.1089	25.0369	79.1718	24.9698
40.1941	13.3548	2.90852	1.08754	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459	80.8074	24.8688	81.1423	24.8704
42.7751	14.8181	2.30002	1.83886	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938	82.6216	24.6393	82.5085	24.8114
42.814	14.7294	2.71227	1.15705	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938	84.1733	24.5504	84.2898	24.3312
45.3616	16.533	2.40635	2.45	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701	85.6378	23.808	85.9743	23.7547
45.461	16.2154	2.77741	1.20173	45.649	16.5213	45.4265	16.3307	2.64546	1.29701	86.9449	23.527	87.6171	23.5127
48.1563	17.2874	2.62475	0.942275	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832	88.8227	22.7869	88.4191	22.9498
48.1172	17.4253	2.57231	1.00024	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832	89.4967	22.3082	89.7821	22.4826
50.6245	19.0533	2.45152	2.25562	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454	90.5133	21.6677	90.8419	22.0974
50.645	18.6261	2.62121	1.08412	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454	91.7178	21.1152	92.0492	21.5289
53.7149	19.8927	3.4546	1.44915	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716	92.8599	20.9537	93.3186	21.0712
53.5843	19.764	2.80711	0.995132	53.5277	19.862	53.3577	19.9486	2.59372	1.07716	93.4668	20.2155	93.7423	20.5071
56.0415	21.0826	2.15706	1.64196	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022	95.3229	19.6585	94.494	19.8854
56.0537	20.8731	2.37987	0.998146	55.867	20.985	55.9669	20.9874	2.56561	0.978022	95.5039	19.6984	95.6097	19.5804
58.6573	21.7847	2.79537	0.82502	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205	96.2641	19.1597	96.559	18.8688
58.6276	21.9303	2.67791	1.01524	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205	97.5286	18.727	97.5333	18.1735
60.8835	22.7922	1.89379	0.708681	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031	98.2105	18.3739	98.4162	18.1556
60.9334	22.7576	2.30252	0.87404	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031	99.0363	17.357	98.9782	17.2949
63.3783	23.4134	2.56697	0.437797	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987	99.9969	16.9882	100.441	16.9521
63.4108	23.6935	2.4554	0.898609	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987	101.204	16.5368	101.169	16.4353
66.328	24.0132	3.31329	-0.258942	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655	102.387	16.3992	102.081	15.8359
66.1227	24.2071	2.42114	0.635166	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655	103.003	15.353	102.776	15.1195
68.2693	24.3723	1.91125	-0.304686	68.262	24.3582	68.4273	24.4824	2.30293	0.385623	104.114	15.2708	103.905	14.7607
68.3822	24.7567	2.26455	0.76799	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623	105.541	14.4412	105.316	14.0026
70.8228	24.903	2.59152	-0.475126	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395	106.831	14.0482	106.439	14.2401
70.7527	25.0419	2.22836	0.540608	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395	108.084	13.6604	108.131	13.6844
72.8946	24.7388	2.0677	-1.14652	72.8923	24.7135	72.9675	25.025	2.13584	0.150292	109.534	13.5714	109.388	13.1556
72.9127	25.3078	2.02855	0.541279	73.0732	25.0343	72.9675	25.025	2.13584	0.150292	111.063	12.5814	111.426	12.9557
75.0005	25.2766	2.1387	-0.603405	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626	112.913	12.4877	112.797	12.8241
74.971	25.4758	1.97854	0.471422	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626	114.801	12.5506	114.916	12.3187
77.118	24.9593	2.29135	-1.50423	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978	116.687	12.1035	116.871	12.0659
77.0358	25.5904	1.76684	0.352688	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978	118.953	12.0009	118.85	12.4063
79.101	25.0633	2.321	-1.40677	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	120.695	12.2918	120.934	12.1905
79.0379	25.4399	1.87179	0.287845	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607	123.568	12.8297	123.142	12.7694
80.8101	24.8938	1.68673	-1.37983	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	124.894	12.7743	125.376	12.9964
80.8312	25.2834	1.53634	0.226613	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536	127.853	13.3273	127.506	13.153
82.615	24.6647	1.99606	-1.46382	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	129.947	13.6963	130.334	13.781
82.5282	25.1623	1.55021	0.235295	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012	132.092	14.507	132.447	14.3423
84.1709	24.5751	1.72202	-1.40939	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	135.074	15.0475	135.127	14.6575
84.1576	24.845	1.53933	0.157906	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444	137.561	16.2147	137.653	16.5145
85.6393	23.8428	1.4323	-2.162	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	140.331	17.008	140.305	17.5379
85.6695	24.3498	1.33589	0.0437323	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006	142.888	17.9918	142.626	18.1458
86.9465	23.5523	1.2264	-1.63864	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	145.392	19.1617	145.789	19.3785
87.0349	23.9589	1.2054	0.0679812	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654	148.251	20.4754	148.146	20.9376
